Price,Close
Ticker,JBH.AX
Date,
2020-12-10,34.74686050415039
2020-12-11,34.16476821899414
2020-12-14,35.82566452026367
2020-12-15,35.864471435546875
2020-12-16,36.24476623535156
2020-12-17,36.77252960205078
2020-12-18,37.253726959228516
2020-12-21,37.54865264892578
2020-12-22,37.00537109375
2020-12-23,37.29252624511719
2020-12-24,37.50208282470703
2020-12-29,37.618499755859375
2020-12-30,37.91342544555664
2020-12-31,37.73491668701172
2021-01-04,38.71282958984375
2021-01-05,38.223873138427734
2021-01-06,37.46327590942383
2021-01-07,36.82685852050781
2021-01-08,38.666263580322266
2021-01-11,38.61968994140625
2021-01-12,39.3492431640625
2021-01-13,40.249542236328125
2021-01-14,39.76835250854492
2021-01-15,39.40357208251953
2021-01-18,40.901485443115234
2021-01-19,41.66984558105469
2021-01-20,40.47461700439453
2021-01-21,40.35819625854492
2021-01-22,39.589839935302734
2021-01-25,40.38924026489258
2021-01-27,40.72297286987305
2021-01-28,39.78386688232422
2021-01-29,40.1796989440918
2021-02-01,39.38029479980469
2021-02-02,40.14088821411133
2021-02-03,40.38924026489258
2021-02-04,40.03998947143555
2021-02-05,39.65193176269531
2021-02-08,40.47461700439453
2021-02-09,40.397003173828125
2021-02-10,40.29610824584961
2021-02-11,39.72178268432617
2021-02-12,39.496707916259766
2021-02-15,40.69969177246094
2021-02-16,40.03998947143555
2021-02-17,39.6286506652832
2021-02-18,39.170738220214844
2021-02-19,38.588645935058594
2021-02-22,38.549842834472656
2021-02-23,37.183868408203125
2021-02-24,36.73372268676758
2021-02-25,36.74985885620117
2021-02-26,35.02329635620117
2021-03-01,35.99953079223633
2021-03-02,36.919288635253906
2021-03-03,36.741790771484375
2021-03-04,37.435646057128906
2021-03-05,36.57236099243164
2021-03-08,37.09678268432617
2021-03-09,37.5485954284668
2021-03-10,38.444149017333984
2021-03-11,38.8314094543457
2021-03-12,39.2670783996582
2021-03-15,39.1944694519043
2021-03-16,39.791500091552734
2021-03-17,40.18684005737305
2021-03-18,41.22761535644531
2021-03-19,41.96179962158203
2021-03-22,41.824649810791016
2021-03-23,41.54226303100586
2021-03-24,42.5669059753418
2021-03-25,42.85736083984375
2021-03-26,43.535064697265625
2021-03-29,41.98600769042969
2021-03-30,41.752037048339844
2021-03-31,41.77623748779297
2021-04-01,41.155006408691406
2021-04-06,42.44588088989258
2021-04-07,42.236114501953125
2021-04-08,42.13930130004883
2021-04-09,42.13930130004883
2021-04-12,42.07475662231445
2021-04-13,42.4781608581543
2021-04-14,42.558837890625
2021-04-15,42.098960876464844
2021-04-16,41.89726257324219
2021-04-19,42.36520004272461
2021-04-20,42.74440383911133
2021-04-21,43.0832633972168
2021-04-22,42.599178314208984
2021-04-23,40.45309066772461
2021-04-26,38.815277099609375
2021-04-27,38.339263916015625
2021-04-28,36.79827117919922
2021-04-29,37.29042053222656
2021-04-30,37.33882522583008
2021-05-03,37.29848861694336
2021-05-04,37.04838180541992
2021-05-05,37.08064270019531
2021-05-06,37.282352447509766
2021-05-07,37.782562255859375
2021-05-10,37.951995849609375
2021-05-11,37.693824768066406
2021-05-12,37.59700012207031
2021-05-13,37.42757034301758
2021-05-14,38.129493713378906
2021-05-17,39.1057243347168
2021-05-18,38.56516647338867
2021-05-19,38.39573669433594
2021-05-20,39.162200927734375
2021-05-21,38.28278350830078
2021-05-24,38.637779235839844
2021-05-25,38.904022216796875
2021-05-26,38.89595413208008
2021-05-27,38.782997131347656
2021-05-28,38.86368179321289
2021-05-31,39.17026138305664
2021-06-01,38.8314094543457
2021-06-02,38.815277099609375
2021-06-03,38.79914093017578
2021-06-04,39.05731964111328
2021-06-07,38.99277877807617
2021-06-08,38.86368179321289
2021-06-09,38.30698776245117
2021-06-10,38.86368179321289
2021-06-11,38.4118766784668
2021-06-15,38.71846008300781
2021-06-16,38.686187744140625
2021-06-17,38.428009033203125
2021-06-18,39.2670783996582
2021-06-21,39.0895881652832
2021-06-22,38.468353271484375
2021-06-23,38.492557525634766
2021-06-24,38.89595413208008
2021-06-25,39.58174133300781
2021-06-28,40.08195877075195
2021-06-29,40.29172134399414
2021-06-30,40.80807876586914
2021-07-01,40.420806884765625
2021-07-02,40.60637283325195
2021-07-05,40.436946868896484
2021-07-06,39.12992858886719
2021-07-07,39.25901412963867
2021-07-08,39.05731964111328
2021-07-09,38.234378814697266
2021-07-12,38.01653289794922
2021-07-13,38.02460479736328
2021-07-14,38.645851135253906
2021-07-15,38.66197967529297
2021-07-16,38.710391998291016
2021-07-19,38.50869369506836
2021-07-20,39.94479751586914
2021-07-21,39.93673324584961
2021-07-22,39.95286560058594
2021-07-23,40.50149154663086
2021-07-26,40.6628532409668
2021-07-27,40.34013366699219
2021-07-28,39.73502731323242
2021-07-29,39.83991241455078
2021-07-30,38.7588005065918
2021-08-02,39.920589447021484
2021-08-03,39.90445327758789
2021-08-04,39.47685241699219
2021-08-05,39.509124755859375
2021-08-06,39.4365119934082
2021-08-09,38.8394775390625
2021-08-10,38.96856689453125
2021-08-11,38.879825592041016
2021-08-12,38.516754150390625
2021-08-13,38.98470687866211
2021-08-16,39.9609375
2021-08-17,40.7515983581543
2021-08-18,40.009342193603516
2021-08-19,40.05775451660156
2021-08-20,39.1057243347168
2021-08-23,38.79914093017578
2021-08-24,38.20209884643555
2021-08-25,38.85561752319336
2021-08-26,38.0057258605957
2021-08-27,37.601409912109375
2021-08-30,37.79118347167969
2021-08-31,37.782936096191406
2021-09-01,37.799442291259766
2021-09-02,37.23834991455078
2021-09-03,37.18059158325195
2021-09-06,37.584903717041016
2021-09-07,37.83244705200195
2021-09-08,37.782936096191406
2021-09-09,37.04856872558594
2021-09-10,37.05682373046875
2021-09-13,36.98255920410156
2021-09-14,37.584903717041016
2021-09-15,37.29610824584961
2021-09-16,36.999061584472656
2021-09-17,37.6591682434082
2021-09-20,36.62775421142578
2021-09-21,36.97431182861328
2021-09-22,36.6607551574707
2021-09-23,37.601409912109375
2021-09-24,36.80928421020508
2021-09-27,37.172340393066406
2021-09-28,36.59474563598633
2021-09-29,36.46272277832031
2021-09-30,37.560150146484375
2021-10-01,37.3538703918457
2021-10-04,37.593162536621094
2021-10-05,37.21359634399414
2021-10-06,37.91496276855469
2021-10-07,38.54206466674805
2021-10-08,39.20216751098633
2021-10-11,39.40019989013672
2021-10-12,38.89686584472656
2021-10-13,38.641075134277344
2021-10-14,38.72359085083008
2021-10-15,38.66583251953125
2021-10-18,38.278018951416016
2021-10-19,39.317691802978516
2021-10-20,39.317691802978516
2021-10-21,38.921627044677734
2021-10-22,39.466217041015625
2021-10-25,39.08665084838867
2021-10-26,39.39195251464844
2021-10-27,38.690582275390625
2021-10-28,39.961299896240234
2021-10-29,41.66107940673828
2021-11-01,41.8343505859375
2021-11-02,41.7353401184082
2021-11-03,41.504302978515625
2021-11-04,41.504302978515625
2021-11-05,41.4052848815918
2021-11-08,41.479549407958984
2021-11-09,41.57855987548828
2021-11-10,41.718833923339844
2021-11-11,41.77659225463867
2021-11-12,41.273258209228516
2021-11-15,41.46303939819336
2021-11-16,41.0174674987793
2021-11-17,41.45479202270508
2021-11-18,41.16600036621094
2021-11-19,40.96796417236328
2021-11-22,40.81943893432617
2021-11-23,40.4893798828125
2021-11-24,39.722007751464844
2021-11-25,39.35894775390625
2021-11-26,39.12791061401367
2021-11-29,39.40019989013672
2021-11-30,39.76327133178711
2021-12-01,38.971134185791016
2021-12-02,39.30118942260742
2021-12-03,39.169166564941406
2021-12-06,38.74009704589844
2021-12-07,39.515724182128906
2021-12-08,39.73026657104492
2021-12-09,39.33419418334961
2021-12-10,39.44145965576172
2021-12-13,39.276432037353516
2021-12-14,38.839115142822266
2021-12-15,37.956214904785156
2021-12-16,38.87211990356445
2021-12-17,39.317691802978516
2021-12-20,39.52397918701172
2021-12-21,39.80452346801758
2021-12-22,39.821022033691406
2021-12-23,39.97780227661133
2021-12-24,40.01905822753906
2021-12-29,40.29135513305664
2021-12-30,40.55539321899414
2021-12-31,39.87053680419922
2022-01-04,40.26659393310547
2022-01-05,40.08506774902344
2022-01-06,38.16250228881836
2022-01-07,38.311031341552734
2022-01-10,37.403377532958984
2022-01-11,37.19709396362305
2022-01-12,37.05682373046875
2022-01-13,37.073326110839844
2022-01-14,37.230098724365234
2022-01-17,38.48430633544922
2022-01-18,41.1247444152832
2022-01-19,40.4481315612793
2022-01-20,39.7550163269043
2022-01-21,39.40019989013672
2022-01-24,38.624576568603516
2022-01-25,37.749935150146484
2022-01-27,36.206932067871094
2022-01-28,37.32911682128906
2022-01-31,37.94796371459961
2022-02-01,38.34403610229492
2022-02-02,39.317691802978516
2022-02-03,38.96288299560547
2022-02-04,39.705509185791016
2022-02-07,39.77976989746094
2022-02-08,40.19233322143555
2022-02-09,40.679161071777344
2022-02-10,40.76167678833008
2022-02-11,40.47288131713867
2022-02-14,42.66774368286133
2022-02-15,44.309757232666016
2022-02-16,44.681068420410156
2022-02-17,43.98796081542969
2022-02-18,44.276756286621094
2022-02-21,44.334510803222656
2022-02-22,43.6661491394043
2022-02-23,42.69561004638672
2022-02-24,41.77613830566406
2022-02-25,41.76762390136719
2022-02-28,41.98046875
2022-03-01,42.576412200927734
2022-03-02,42.72114562988281
2022-03-03,43.206424713134766
2022-03-04,42.15925216674805
2022-03-07,42.37208938598633
2022-03-08,41.997493743896484
2022-03-09,42.303985595703125
2022-03-10,43.48737335205078
2022-03-11,42.53384780883789
2022-03-14,43.05317687988281
2022-03-15,42.05708694458008
2022-03-16,42.06560134887695
2022-03-17,42.312496185302734
2022-03-18,41.656951904296875
2022-03-21,42.346553802490234
2022-03-22,42.74668884277344
2022-03-23,43.16385269165039
2022-03-24,45.03683853149414
2022-03-25,46.637393951416016
2022-03-28,45.93076705932617
2022-03-29,47.00347900390625
2022-03-30,47.54834747314453
2022-03-31,46.16063690185547
2022-04-01,45.30927658081055
2022-04-04,44.824005126953125
2022-04-05,45.224143981933594
2022-04-06,44.61116027832031
2022-04-07,43.87899398803711
2022-04-08,44.01521301269531
2022-04-11,44.100345611572266
2022-04-12,43.78534698486328
2022-04-13,43.79385757446289
2022-04-14,43.42777633666992
2022-04-19,43.478851318359375
2022-04-20,44.01521301269531
2022-04-21,43.62358474731445
2022-04-22,44.125892639160156
2022-04-26,44.4664306640625
2022-04-27,44.21953582763672
2022-04-28,44.50899887084961
2022-04-29,45.096439361572266
2022-05-02,44.500484466552734
2022-05-03,44.457923889160156
2022-05-04,42.338035583496094
2022-05-05,42.925472259521484
2022-05-06,41.47816467285156
2022-05-09,40.83113098144531
2022-05-10,41.00140380859375
2022-05-11,40.42247772216797
2022-05-12,40.16707229614258
2022-05-13,41.31640625
2022-05-16,40.984378814697266
2022-05-17,40.61829376220703
2022-05-18,40.933292388916016
2022-05-19,38.217464447021484
2022-05-20,39.29017639160156
2022-05-23,39.65625762939453
2022-05-24,38.85597610473633
2022-05-25,38.9921989440918
2022-05-26,38.558006286621094
2022-05-27,39.52003860473633
2022-05-30,39.57963562011719
2022-05-31,39.128414154052734
2022-06-01,39.170982360839844
2022-06-02,39.23908996582031
2022-06-03,39.41788101196289
2022-06-06,38.46435546875
2022-06-07,37.1362419128418
2022-06-08,37.212860107421875
2022-06-09,37.212860107421875
2022-06-10,35.49311828613281
2022-06-14,33.46688461303711
2022-06-15,32.76026153564453
2022-06-16,32.6325569152832
2022-06-17,31.542816162109375
2022-06-20,32.7943115234375
2022-06-21,33.6541862487793
2022-06-22,33.51796340942383
2022-06-23,33.00714874267578
2022-06-24,33.56904602050781
2022-06-27,34.55662155151367
2022-06-28,33.21147537231445
2022-06-29,32.93904495239258
2022-06-30,32.743228912353516
2022-07-01,32.402687072753906
2022-07-04,33.24552917480469
2022-07-05,33.134849548339844
2022-07-06,33.237022399902344
2022-07-07,33.739322662353516
2022-07-08,34.59918975830078
2022-07-11,34.07135009765625
2022-07-12,33.492427825927734
2022-07-13,34.2841911315918
2022-07-14,34.70987319946289
2022-07-15,34.37784194946289
2022-07-18,34.80352020263672
2022-07-19,35.55270767211914
2022-07-20,37.195831298828125
2022-07-21,36.97447967529297
2022-07-22,37.851375579833984
2022-07-25,37.09367370605469
2022-07-26,36.75312805175781
2022-07-27,36.659481048583984
2022-07-28,35.8421745300293
2022-07-29,35.833656311035156
2022-08-01,36.01244354248047
2022-08-02,37.12772750854492
2022-08-03,36.58285903930664
2022-08-04,36.965965270996094
2022-08-05,37.78327560424805
2022-08-08,37.28948211669922
2022-08-09,37.68111038208008
2022-08-10,38.17489242553711
2022-08-11,39.19652557373047
2022-08-12,38.77935791015625
2022-08-15,38.3962516784668
2022-08-16,37.58745574951172
2022-08-17,37.64706039428711
2022-08-18,37.3065071105957
2022-08-19,37.6981315612793
2022-08-22,37.263946533203125
2022-08-23,36.906368255615234
2022-08-24,37.29800033569336
2022-08-25,36.539329528808594
2022-08-26,37.500892639160156
2022-08-29,35.7365608215332
2022-08-30,36.451114654541016
2022-08-31,35.89535140991211
2022-09-01,35.12786865234375
2022-09-02,34.81911087036133
2022-09-05,35.418983459472656
2022-09-06,35.08375930786133
2022-09-07,34.56328201293945
2022-09-08,35.72774124145508
2022-09-09,36.1688232421875
2022-09-12,37.545005798339844
2022-09-13,37.589107513427734
2022-09-14,35.94828414916992
2022-09-15,36.521690368652344
2022-09-16,36.51286697387695
2022-09-19,36.01885986328125
2022-09-20,36.01885986328125
2022-09-21,35.43662643432617
2022-09-23,33.89282989501953
2022-09-26,34.28098678588867
2022-09-27,34.201595306396484
2022-09-28,33.857547760009766
2022-09-29,34.28098678588867
2022-09-30,33.487037658691406
2022-10-03,33.195926666259766
2022-10-04,35.233726501464844
2022-10-05,35.498382568359375
2022-10-06,35.551307678222656
2022-10-07,35.480735778808594
2022-10-10,35.08375930786133
2022-10-11,34.62503433227539
2022-10-12,34.77499771118164
2022-10-13,35.507198333740234
2022-10-14,36.31879425048828
2022-10-17,35.84242248535156
2022-10-18,36.95395278930664
2022-10-19,36.539329528808594
2022-10-20,35.75420379638672
2022-10-21,35.6395263671875
2022-10-24,36.3629035949707
2022-10-25,37.068634033203125
2022-10-26,37.76554870605469
2022-10-27,37.9155158996582
2022-10-28,36.962772369384766
2022-10-31,37.853759765625
2022-11-01,38.43599319458008
2022-11-02,38.79767608642578
2022-11-03,37.55382537841797
2022-11-04,37.49207305908203
2022-11-07,37.862579345703125
2022-11-08,38.224273681640625
2022-11-09,37.809654235839844
2022-11-10,37.15685272216797
2022-11-11,38.356597900390625
2022-11-14,38.03901290893555
2022-11-15,38.083126068115234
2022-11-16,37.90669631958008
2022-11-17,37.809654235839844
2022-11-18,37.70379638671875
2022-11-21,37.545005798339844
2022-11-22,37.79201126098633
2022-11-23,38.85943603515625
2022-11-24,38.780029296875
2022-11-25,39.52988052368164
2022-11-28,39.28287124633789
2022-11-29,38.99176025390625
2022-11-30,39.42401885986328
2022-12-01,39.626914978027344
2022-12-02,39.67102813720703
2022-12-05,39.92685317993164
2022-12-06,39.388736724853516
2022-12-07,39.28287124633789
2022-12-08,39.3093376159668
2022-12-09,39.406375885009766
2022-12-12,39.13290786743164
2022-12-13,39.388736724853516
2022-12-14,38.85061264038086
2022-12-15,37.7831916809082
2022-12-16,37.456783294677734
2022-12-19,37.880226135253906
2022-12-20,36.72459030151367
2022-12-21,37.12156677246094
2022-12-22,37.545005798339844
2022-12-23,37.183311462402344
2022-12-28,37.28035354614258
2022-12-29,36.830448150634766
2022-12-30,37.00688552856445
2023-01-03,37.13920974731445
2023-01-04,38.780029296875
2023-01-05,38.36542510986328
2023-01-06,38.93000793457031
2023-01-09,39.43284225463867
2023-01-10,39.69749450683594
2023-01-11,40.68551254272461
2023-01-12,40.1650390625
2023-01-13,40.173858642578125
2023-01-16,41.55004119873047
2023-01-17,41.02956008911133
2023-01-18,42.32634735107422
2023-01-19,42.40574264526367
2023-01-20,42.4410285949707
2023-01-23,42.50278091430664
2023-01-24,43.05854797363281
2023-01-25,43.499629974365234
2023-01-27,43.226158142089844
2023-01-30,43.07618713378906
2023-01-31,42.6792106628418
2023-02-01,42.33517074584961
2023-02-02,42.49395751953125
2023-02-03,42.43220520019531
2023-02-06,42.17637634277344
2023-02-07,41.53239822387695
2023-02-08,41.188350677490234
2023-02-09,41.07366943359375
2023-02-10,41.1265983581543
2023-02-13,39.035865783691406
2023-02-14,39.538700103759766
2023-02-15,39.547523498535156
2023-02-16,40.182682037353516
2023-02-17,40.1650390625
2023-02-20,40.56201171875
2023-02-21,40.46497344970703
2023-02-22,40.14739227294922
2023-02-23,39.584922790527344
2023-02-24,39.87077331542969
2023-02-27,39.649471282958984
2023-02-28,38.579856872558594
2023-03-01,39.022457122802734
2023-03-02,38.98557662963867
2023-03-03,39.05011749267578
2023-03-06,39.83388900756836
2023-03-07,40.202720642089844
2023-03-08,40.11973190307617
2023-03-09,40.276485443115234
2023-03-10,40.101295471191406
2023-03-13,39.56648254394531
2023-03-14,39.34518051147461
2023-03-15,39.4005126953125
2023-03-16,38.93947219848633
2023-03-17,38.94869613647461
2023-03-20,38.49686813354492
2023-03-21,38.93947219848633
2023-03-22,39.29907989501953
2023-03-23,38.533756256103516
2023-03-24,38.579856872558594
2023-03-27,38.533756256103516
2023-03-28,38.88414001464844
2023-03-29,38.72739028930664
2023-03-30,38.70895004272461
2023-03-31,39.160770416259766
2023-04-03,39.90765380859375
2023-04-04,40.49778366088867
2023-04-05,40.589996337890625
2023-04-06,40.52545166015625
2023-04-11,41.12479782104492
2023-04-12,41.81635665893555
2023-04-13,41.97311782836914
2023-04-14,42.00077819824219
2023-04-17,42.157535552978516
2023-04-18,41.86246871948242
2023-04-19,41.14324188232422
2023-04-20,41.161685943603516
2023-04-21,41.346099853515625
2023-04-24,41.49363708496094
2023-04-26,41.392208099365234
2023-04-27,41.041812896728516
2023-04-28,40.98649215698242
2023-05-01,41.65960693359375
2023-05-02,41.1340217590332
2023-05-03,41.93623352050781
2023-05-04,42.76610565185547
2023-05-05,42.54480743408203
2023-05-08,42.50791931152344
2023-05-09,42.61857604980469
2023-05-10,42.295841217041016
2023-05-11,42.31428527832031
2023-05-12,42.75688552856445
2023-05-15,42.76610565185547
2023-05-16,42.51714324951172
2023-05-17,42.35116958618164
2023-05-18,42.59090805053711
2023-05-19,42.81221008300781
2023-05-22,41.74259948730469
2023-05-23,41.788700103759766
2023-05-24,40.68220138549805
2023-05-25,40.33181381225586
2023-05-26,40.59921646118164
2023-05-29,40.52545166015625
2023-05-30,40.11973190307617
2023-05-31,39.271419525146484
2023-06-01,39.09622573852539
2023-06-02,39.087005615234375
2023-06-05,39.81544876098633
2023-06-06,39.105445861816406
2023-06-07,39.61259078979492
2023-06-08,39.077781677246094
2023-06-09,39.09622573852539
2023-06-13,38.93947219848633
2023-06-14,38.93947219848633
2023-06-15,39.271419525146484
2023-06-16,39.71401596069336
2023-06-19,39.8984375
2023-06-20,40.12895202636719
2023-06-21,39.169986724853516
2023-06-22,38.48765182495117
2023-06-23,38.43232727050781
2023-06-26,38.31245422363281
2023-06-27,38.865699768066406
2023-06-28,39.824668884277344
2023-06-29,40.00908279418945
2023-06-30,40.34103012084961
2023-07-03,41.364540100097656
2023-07-04,41.21701431274414
2023-07-05,41.576622009277344
2023-07-06,40.7559700012207
2023-07-07,39.93531799316406
2023-07-10,39.92609786987305
2023-07-11,40.534664154052734
2023-07-12,40.6729850769043
2023-07-13,41.355323791503906
2023-07-14,41.41064453125
2023-07-17,41.85324478149414
2023-07-18,41.982337951660156
2023-07-19,42.13909149169922
2023-07-20,41.087921142578125
2023-07-21,40.80207443237305
2023-07-24,40.7928581237793
2023-07-25,40.40557861328125
2023-07-26,40.94038772583008
2023-07-27,42.25896072387695
2023-07-28,42.04688262939453
2023-07-31,42.09299087524414
2023-08-01,42.904415130615234
2023-08-02,42.20363235473633
2023-08-03,41.81635665893555
2023-08-04,42.166751861572266
2023-08-07,42.54480743408203
2023-08-08,42.54480743408203
2023-08-09,42.64623260498047
2023-08-10,42.489479064941406
2023-08-11,43.53143310546875
2023-08-14,44.73013687133789
2023-08-15,44.06623840332031
2023-08-16,43.365455627441406
2023-08-17,42.7845458984375
2023-08-18,42.452598571777344
2023-08-21,42.8859748840332
2023-08-22,43.03350830078125
2023-08-23,42.793766021728516
2023-08-24,42.33047103881836
2023-08-25,42.05626678466797
2023-08-28,42.633033752441406
2023-08-29,42.746490478515625
2023-08-30,43.21924591064453
2023-08-31,43.18142318725586
2023-09-01,43.40835189819336
2023-09-04,43.30434036254883
2023-09-05,43.3232536315918
